"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa"
36591,"Paraiso sombrilla","07/06/2011 13:02","Bajo (2 - 4 mts)",64,"Grande",-68.8573194982,-32.8834664797,5,"Residencial Sur",2423808.92355,0
31888,"Fresno americano","01/06/2011 13:23","Medio (4 - 8 mts)",50,"Mediano",-68.8587087174,-32.8847549959,5,"Residencial Sur",2423808.92355,0
24999,"Morera","15/02/2011 12:26","Muy bajo (1 - 2 mts)",3,"Chico",-68.8363119507,-32.8958612791,2,"Barrio Civico",2366816.36021,0
21313,"Morera","15/06/2011 12:14","Alto (> 8 mts)",145,"Grande",-68.8538525815,-32.8985048559,5,"Residencial Sur",2423808.92355,0
15151,"Paraiso","21/11/2011 12:46","Bajo (2 - 4 mts)",35,"Mediano",-68.8596781892,-32.8687390288,6,"Residencial Norte",2694682.37982,0
37999,"Paraiso","10/01/2012 13:18","Alto (> 8 mts)",110,"Grande",-68.8473708537,-32.873267945,6,"Residencial Norte",2694682.37982,0
12952,"Acer","12/01/2011 08:50","Alto (> 8 mts)",160,"Grande",-68.8441895984,-32.8637753118,4,"Cuarta Oeste",1173332.70145,0
2976,"Conifera","16/09/2011 14:31","Muy bajo (1 - 2 mts)",3,"Chico",-68.8258969677,-32.8720223019,4,"Cuarta Este Área Fundacional",1822015.85685,0
34814,"Morera","30/03/2011 13:44","Alto (> 8 mts)",165,"Grande",-68.8519142632,-32.8758008136,6,"Residencial Norte",2694682.37982,0
54,"Morera","01/03/2012 08:13","Medio (4 - 8 mts)",180,"Grande",-68.8563977544,-32.8968842892,5,"Residencial Sur",2423808.92355,0
16933,"Morera","16/08/2011 13:32","Alto (> 8 mts)",220,"Grande",-68.836791849,-32.8648370919,4,"Cuarta Oeste",1173332.70145,0
15311,"Morera","17/11/2011 12:53","Medio (4 - 8 mts)",70,"Grande",-68.8592580735,-32.8703815474,6,"Residencial Norte",2694682.37982,0
45887,"Morera","25/08/2011 12:25","Alto (> 8 mts)",155,"Grande",-68.820358814,-32.8699250177,4,"Cuarta Este Área Fundacional",1822015.85685,0
12860,"Jacarand","19/01/2011 10:44","Medio (4 - 8 mts)",64,"Grande",-68.8469062573,-32.8643466913,4,"Cuarta Oeste",1173332.70145,0
1746,"Palo borracho","21/11/2011 11:36","Medio (4 - 8 mts)",110,"Grande",-68.8725932619,-32.8781503671,7,"Residencial Parque",1786336.08966,0
19255,"Pltano","03/08/2011 12:26","Medio (4 - 8 mts)",40,"Mediano",-68.8379324505,-32.8705107795,4,"Cuarta Oeste",1173332.70145,0
21004,"Prunas","22/06/2011 09:24","Medio (4 - 8 mts)",40,"Mediano",-68.8626151226,-32.9010603915,5,"Residencial Sur",2423808.92355,0
27130,"Pltano","27/10/2011 10:48","Alto (> 8 mts)",150,"Grande",-68.8392149549,-32.8903955682,3,"Parque O'Higgins",1531146.02653,0
44763,"Morera","24/08/2011 09:41","Medio (4 - 8 mts)",36,"Mediano",-68.8236872973,-32.8687711664,4,"Cuarta Este Área Fundacional",1822015.85685,0
43260,"Pltano","24/10/2011 08:37","Alto (> 8 mts)",260,"Grande",-68.8350628871,-32.8800898901,1,"Parque Central",1655357.93265,0
9367,"Morera","16/02/2011 09:55","Bajo (2 - 4 mts)",44,"Mediano",-68.8453256516,-32.8659398314,4,"Cuarta Oeste",1173332.70145,0
11550,"Morera","23/02/2011 09:55","Medio (4 - 8 mts)",45,"Mediano",-68.8538419763,-32.8660421862,6,"Residencial Norte",2694682.37982,0
8067,"Fresno europeo","04/03/2011 13:20","Medio (4 - 8 mts)",26,"Mediano",-68.8413255897,-32.8892009449,3,"Parque O'Higgins",1531146.02653,0
27363,"Paraiso","20/10/2011 12:28","Alto (> 8 mts)",148,"Grande",-68.8368236002,-32.8877319569,3,"Parque O'Higgins",1531146.02653,0
32486,"Fresno europeo","27/05/2011 10:59","Alto (> 8 mts)",145,"Grande",-68.8532773171,-32.8891805155,5,"Residencial Sur",2423808.92355,0
5301,"Acer","28/04/2011 13:19","Medio (4 - 8 mts)",130,"Grande",-68.8431842122,-32.8767171389,1,"Parque Central",1655357.93265,0
29951,"Pltano","28/04/2011 12:22","Alto (> 8 mts)",195,"Grande",-68.8425184936,-32.8856350522,1,"Parque Central",1655357.93265,0
21391,"Morera","11/05/2011 10:22","Medio (4 - 8 mts)",83,"Grande",-68.8550557315,-32.8932747361,5,"Residencial Sur",2423808.92355,0
43361,"Fresno europeo","25/10/2011 17:57","Medio (4 - 8 mts)",70,"Grande",-68.8334209349,-32.8799950823,1,"Parque Central",1655357.93265,0
8882,"Morera","05/04/2010 11:09","Bajo (2 - 4 mts)",99,"Grande",-68.8536315552,-32.8680695376,6,"Residencial Norte",2694682.37982,0
17053,"Morera","16/08/2011 10:01","Alto (> 8 mts)",155,"Grande",-68.8373784751,-32.8643944021,4,"Cuarta Oeste",1173332.70145,0
43990,"Fresno europeo","17/10/2011 09:01","Alto (> 8 mts)",182,"Grande",-68.8332781162,-32.886016123,3,"Parque O'Higgins",1531146.02653,0
43204,"Morera","11/11/2011 09:33","Alto (> 8 mts)",210,"Grande",-68.8280940236,-32.8818811582,3,"Parque O'Higgins",1531146.02653,0
4329,"Morera","13/07/2011 09:51","Alto (> 8 mts)",200,"Grande",-68.8362685857,-32.8704247913,4,"Cuarta Oeste",1173332.70145,0
23961,"Morera","12/01/2011 11:31","Alto (> 8 mts)",113,"Grande",-68.8464735256,-32.9003983995,2,"Barrio Civico",2366816.36021,0
568,"Morera","08/03/2012 11:16","Alto (> 8 mts)",180,"Grande",-68.8192733885,-32.8686792788,4,"Cuarta Este Área Fundacional",1822015.85685,0
19703,"Fresno americano","12/07/2011 09:36","Alto (> 8 mts)",160,"Grande",-68.8344437803,-32.8713858993,4,"Cuarta Oeste",1173332.70145,0
15648,"Acer","15/11/2011 17:57","Muy bajo (1 - 2 mts)",12,"Chico",-68.8620816682,-32.8711574022,7,"Residencial Parque",1786336.08966,0
20976,"lamo criollo","22/06/2011 12:04","Alto (> 8 mts)",195,"Grande",-68.8640388732,-32.9005537452,5,"Residencial Sur",2423808.92355,0
46422,"Morera","17/08/2011 13:11","Alto (> 8 mts)",160,"Grande",-68.8324100232,-32.8674481973,4,"Cuarta Oeste",1173332.70145,0
22252,"Fresno europeo","14/06/2011 10:31","Alto (> 8 mts)",125,"Grande",-68.8563012149,-32.897002215,5,"Residencial Sur",2423808.92355,0
134,"Paraiso sombrilla","29/02/2012 10:12","Medio (4 - 8 mts)",120,"Grande",-68.8577134749,-32.8640769147,6,"Residencial Norte",2694682.37982,0
39366,"Morera","30/11/2010 13:24","Alto (> 8 mts)",150,"Grande",-68.8566555786,-32.8721414528,6,"Residencial Norte",2694682.37982,0
34495,"Morera","29/03/2011 11:10","Medio (4 - 8 mts)",170,"Grande",-68.8504010617,-32.8752870232,6,"Residencial Norte",2694682.37982,0
22912,"Fresno europeo","19/05/2011 16:36","Alto (> 8 mts)",36,"Mediano",-68.855103668,-32.8994771286,5,"Residencial Sur",2423808.92355,0
4494,"Paraiso sombrilla","29/07/2011 10:41","Medio (4 - 8 mts)",66,"Grande",-68.8389330259,-32.8673589481,4,"Cuarta Oeste",1173332.70145,0
40182,"Pltano","14/04/2011 12:42","Alto (> 8 mts)",190,"Grande",-68.8458560444,-32.8827417191,1,"Parque Central",1655357.93265,0
35542,"Pltano","16/06/2011 14:39","Medio (4 - 8 mts)",120,"Grande",-68.856899892,-32.8824741113,7,"Residencial Parque",1786336.08966,0
15224,"lamo blanco","16/11/2011 12:42","Alto (> 8 mts)",40,"Mediano",-68.8604854365,-32.8687782185,6,"Residencial Norte",2694682.37982,0
32784,"Fresno europeo","14/07/2011 10:25","Muy bajo (1 - 2 mts)",6,"Chico",-68.851145492,-32.8858239724,5,"Residencial Sur",2423808.92355,0
5094,"Acacia SP","09/08/2011 10:08","Bajo (2 - 4 mts)",12,"Chico",-68.8429427903,-32.8677276169,4,"Cuarta Oeste",1173332.70145,0
13656,"Morera","25/02/2011 13:02","Medio (4 - 8 mts)",32,"Mediano",-68.8520039319,-32.8654638511,6,"Residencial Norte",2694682.37982,0
36956,"Morera","08/04/2011 10:34","Alto (> 8 mts)",75,"Grande",-68.8580248004,-32.877976525,7,"Residencial Parque",1786336.08966,0
30753,"Morera","02/02/2011 09:34","Alto (> 8 mts)",170,"Grande",-68.854832235,-32.8690083944,6,"Residencial Norte",2694682.37982,0
12911,"Caducifolio","14/01/2011 10:15","Muy bajo (1 - 2 mts)",38,"Mediano",-68.8449539341,-32.8638784496,4,"Cuarta Oeste",1173332.70145,0
24924,"Morera","10/02/2011 08:51","Alto (> 8 mts)",126,"Grande",-68.8383930765,-32.8973541197,2,"Barrio Civico",2366816.36021,0
20859,"Fresno europeo","26/05/2011 12:04","Alto (> 8 mts)",104,"Grande",-68.8592000233,-32.8954805893,5,"Residencial Sur",2423808.92355,0
16898,"Paraiso","27/07/2011 13:49","Alto (> 8 mts)",167,"Grande",-68.8388089508,-32.8654196899,4,"Cuarta Oeste",1173332.70145,0
8412,"Morera","15/02/2011 14:53","Alto (> 8 mts)",68,"Grande",-68.8372901551,-32.9009959907,2,"Barrio Civico",2366816.36021,0
21549,"Morera","08/06/2011 11:03","Alto (> 8 mts)",160,"Grande",-68.8535733984,-32.8956493257,5,"Residencial Sur",2423808.92355,0
29081,"Olmo comun","28/04/2011 09:26","Medio (4 - 8 mts)",40,"Mediano",-68.844420665,-32.8862791068,1,"Parque Central",1655357.93265,0
37062,"Jacarand","04/04/2011 13:04","Medio (4 - 8 mts)",54,"Mediano",-68.8566078214,-32.8770015178,6,"Residencial Norte",2694682.37982,0
34302,"Morera","04/03/2011 13:01","Bajo (2 - 4 mts)",34,"Mediano",-68.8516361042,-32.8736475501,6,"Residencial Norte",2694682.37982,0
25181,"Morera","09/02/2011 17:18","Medio (4 - 8 mts)",102,"Grande",-68.8362548837,-32.8980487584,2,"Barrio Civico",2366816.36021,0
4269,"Tilo","11/07/2011 09:51","Medio (4 - 8 mts)",28,"Mediano",-68.8363599105,-32.8715593087,4,"Cuarta Oeste",1173332.70145,0
41523,"Morera","04/05/2011 09:04","Medio (4 - 8 mts)",68,"Grande",-68.8387469478,-32.8776545043,1,"Parque Central",1655357.93265,0
433,"Morera","06/03/2012 11:28","Medio (4 - 8 mts)",100,"Grande",-68.8174599526,-32.8679595059,4,"Cuarta Este Área Fundacional",1822015.85685,0
7688,"Morera","26/05/2011 10:01","Medio (4 - 8 mts)",110,"Grande",-68.8529068253,-32.8839450006,5,"Residencial Sur",2423808.92355,0
16238,"Fresno americano","20/07/2011 09:52","Bajo (2 - 4 mts)",20,"Chico",-68.8424933802,-32.865391819,4,"Cuarta Oeste",1173332.70145,0
38269,"Paraiso","02/12/2010 09:58","Medio (4 - 8 mts)",95,"Grande",-68.8462816628,-32.8722104183,6,"Residencial Norte",2694682.37982,0
6232,"Fresno americano","11/04/2011 15:03","Alto (> 8 mts)",164,"Grande",-68.8390315523,-32.8872786154,3,"Parque O'Higgins",1531146.02653,0
42443,"Olmo bola","26/09/2011 10:20","Alto (> 8 mts)",72,"Grande",-68.8323047372,-32.876439207,4,"Cuarta Este Área Fundacional",1822015.85685,0
16878,"Tipa","05/08/2011 11:10","Medio (4 - 8 mts)",62,"Grande",-68.8384151367,-32.8657645184,4,"Cuarta Oeste",1173332.70145,0
148,"Paraiso","28/02/2012 18:10","Bajo (2 - 4 mts)",120,"Grande",-68.8579576256,-32.864202141,6,"Residencial Norte",2694682.37982,0
14526,"Morera","05/12/2011 17:15","Muy bajo (1 - 2 mts)",2,"Chico",-68.8796412944,-32.8682088691,8,"Aeroparque",2203364.73622,0
10975,"Fresno europeo","08/04/2011 10:40","Medio (4 - 8 mts)",33,"Mediano",-68.8565816994,-32.8812474174,7,"Residencial Parque",1786336.08966,0
38545,"Morera","20/12/2010 10:46","Alto (> 8 mts)",250,"Grande",-68.8532798634,-32.8716794675,6,"Residencial Norte",2694682.37982,0
41702,"Morera","28/04/2011 10:00","Medio (4 - 8 mts)",45,"Mediano",-68.8386957056,-32.8779811217,1,"Parque Central",1655357.93265,0
28043,"Morera","16/03/2011 19:37","Alto (> 8 mts)",102,"Grande",-68.8467134172,-32.8937367335,2,"Barrio Civico",2366816.36021,0
17795,"Paraiso","22/07/2011 13:20","Alto (> 8 mts)",116,"Grande",-68.8430015514,-32.868591671,4,"Cuarta Oeste",1173332.70145,0
41972,"Fresno europeo","20/04/2011 14:06","Medio (4 - 8 mts)",70,"Grande",-68.837689161,-32.8792426119,1,"Parque Central",1655357.93265,0
21748,"Paraiso","23/05/2011 11:20","Alto (> 8 mts)",200,"Grande",-68.8571670898,-32.8942571469,5,"Residencial Sur",2423808.92355,0
19483,"Morera","18/07/2011 10:34","Medio (4 - 8 mts)",40,"Mediano",-68.8395753098,-32.8718409979,4,"Cuarta Oeste",1173332.70145,0
27820,"Morera","02/11/2011 10:57","Medio (4 - 8 mts)",105,"Grande",-68.8359395794,-32.8942388299,3,"Parque O'Higgins",1531146.02653,0
40980,"Morera","14/04/2011 09:39","Alto (> 8 mts)",180,"Grande",-68.8388547613,-32.8809651189,1,"Parque Central",1655357.93265,0
2135,"Fresno europeo","09/11/2011 10:01","Bajo (2 - 4 mts)",25,"Mediano",-68.8339010516,-32.8912403545,3,"Parque O'Higgins",1531146.02653,0
29144,"Paraiso","10/03/2011 13:05","Alto (> 8 mts)",136,"Grande",-68.84675705,-32.8883181255,2,"Barrio Civico",2366816.36021,0
45871,"Morera","25/08/2011 13:29","Alto (> 8 mts)",160,"Grande",-68.8191976815,-32.8699393968,4,"Cuarta Este Área Fundacional",1822015.85685,0
10862,"Morera","17/03/2011 13:21","Medio (4 - 8 mts)",70,"Grande",-68.8513048127,-32.8782077656,6,"Residencial Norte",2694682.37982,0
34437,"Morera","09/03/2011 12:55","Alto (> 8 mts)",140,"Grande",-68.8503695099,-32.8738759734,6,"Residencial Norte",2694682.37982,0
7357,"Fresno europeo","23/06/2011 09:22","Muy bajo (1 - 2 mts)",6,"Chico",-68.8617706767,-32.9015320313,5,"Residencial Sur",2423808.92355,0
13705,"Paraiso sombrilla","18/02/2011 14:15","Medio (4 - 8 mts)",57,"Mediano",-68.8533180113,-32.8655842205,6,"Residencial Norte",2694682.37982,0
36071,"Morera","18/03/2011 11:36","Medio (4 - 8 mts)",80,"Grande",-68.8563039852,-32.8759525913,6,"Residencial Norte",2694682.37982,0
41654,"Fresno europeo","03/05/2011 11:55","Alto (> 8 mts)",96,"Grande",-68.8370919943,-32.8769189225,1,"Parque Central",1655357.93265,0
32039,"Pltano","09/06/2011 13:37","Alto (> 8 mts)",190,"Grande",-68.8600779606,-32.8879147595,5,"Residencial Sur",2423808.92355,0
47953,"Paraiso","02/09/2011 10:34","Alto (> 8 mts)",280,"Grande",-68.8264115489,-32.8684049209,4,"Cuarta Este Área Fundacional",1822015.85685,0
43061,"Paraiso","03/10/2011 10:04","Medio (4 - 8 mts)",100,"Grande",-68.8322160452,-32.8784250672,4,"Cuarta Este Área Fundacional",1822015.85685,0
43056,"Morera","03/10/2011 10:10","Medio (4 - 8 mts)",90,"Grande",-68.8322098169,-32.8781304604,4,"Cuarta Este Área Fundacional",1822015.85685,0
20659,"Fresno europeo","03/06/2011 13:29","Medio (4 - 8 mts)",67,"Grande",-68.8607514984,-32.8964285611,5,"Residencial Sur",2423808.92355,0
36229,"Morera","18/03/2011 09:27","Alto (> 8 mts)",80,"Grande",-68.8544377498,-32.8776641905,6,"Residencial Norte",2694682.37982,0
26379,"Pltano","25/10/2011 09:49","Alto (> 8 mts)",190,"Grande",-68.8338080679,-32.889900141,3,"Parque O'Higgins",1531146.02653,0
3246,"Morera","27/09/2011 11:48","Medio (4 - 8 mts)",70,"Grande",-68.8254855896,-32.8666362764,4,"Cuarta Este Área Fundacional",1822015.85685,0
28155,"Tipa","23/02/2011 16:26","Alto (> 8 mts)",88,"Grande",-68.8482598184,-32.8923219788,2,"Barrio Civico",2366816.36021,0
2411,"Fresno americano","20/10/2011 10:42","Medio (4 - 8 mts)",76,"Grande",-68.831463563,-32.8878121691,3,"Parque O'Higgins",1531146.02653,0
45165,"Fresno europeo","31/08/2011 14:08","Alto (> 8 mts)",179,"Grande",-68.8233256294,-32.871162551,4,"Cuarta Este Área Fundacional",1822015.85685,0
21499,"Fresno europeo","11/05/2011 11:03","Muy bajo (1 - 2 mts)",8,"Chico",-68.8534357652,-32.8946589275,5,"Residencial Sur",2423808.92355,0
47167,"Morera","21/09/2011 10:25","Medio (4 - 8 mts)",163,"Grande",-68.8338215579,-32.8738660849,4,"Cuarta Este Área Fundacional",1822015.85685,0
9269,"Paraiso sombrilla","22/02/2011 09:40","Medio (4 - 8 mts)",94,"Grande",-68.8473079663,-32.8645493838,4,"Cuarta Oeste",1173332.70145,0
9909,"Fresno europeo","11/02/2011 11:27","Medio (4 - 8 mts)",30,"Mediano",-68.8579853934,-32.8647675509,6,"Residencial Norte",2694682.37982,0
1685,"Paraiso","25/11/2011 11:07","Muy bajo (1 - 2 mts)",14,"Chico",-68.8721348999,-32.8772276732,7,"Residencial Parque",1786336.08966,0
38053,"Paraiso","07/12/2010 11:30","Alto (> 8 mts)",195,"Grande",-68.8471420124,-32.8710667203,6,"Residencial Norte",2694682.37982,0
5242,"lamo blanco","05/05/2011 12:04","Medio (4 - 8 mts)",120,"Grande",-68.8416652146,-32.873130397,4,"Cuarta Oeste",1173332.70145,0
29160,"Morera","10/03/2011 09:56","Alto (> 8 mts)",120,"Grande",-68.8462841168,-32.8892718857,2,"Barrio Civico",2366816.36021,0
46062,"Fresno europeo","19/09/2011 11:29","Medio (4 - 8 mts)",158,"Grande",-68.8220853028,-32.8732282253,4,"Cuarta Este Área Fundacional",1822015.85685,0
21843,"Fresno europeo","07/06/2011 10:12","Muy bajo (1 - 2 mts)",8,"Chico",-68.8569819584,-32.8963493408,5,"Residencial Sur",2423808.92355,0
5385,"Acer","20/04/2011 13:08","Medio (4 - 8 mts)",100,"Grande",-68.8441844374,-32.8773768586,1,"Parque Central",1655357.93265,0
8983,"Paraiso","12/01/2011 14:16","Alto (> 8 mts)",110,"Grande",-68.8467933218,-32.8663396437,6,"Residencial Norte",2694682.37982,0
45690,"Caducifolio","26/08/2011 10:57","Muy bajo (1 - 2 mts)",3,"Chico",-68.8226439068,-32.8701262903,4,"Cuarta Este Área Fundacional",1822015.85685,0
42428,"Morera","26/09/2011 10:51","Alto (> 8 mts)",7,"Chico",-68.8335098329,-32.8759991675,4,"Cuarta Este Área Fundacional",1822015.85685,0
10828,"Paraiso","30/03/2011 12:20","Alto (> 8 mts)",120,"Grande",-68.8547826699,-32.8783631307,6,"Residencial Norte",2694682.37982,0
33843,"Fresno americano","16/05/2011 13:15","Medio (4 - 8 mts)",120,"Grande",-68.853425539,-32.8862651583,5,"Residencial Sur",2423808.92355,0
8295,"Morera","02/03/2011 18:54","Muy bajo (1 - 2 mts)",6,"Chico",-68.8408480681,-32.8938204165,2,"Barrio Civico",2366816.36021,0
19076,"Morera","27/07/2011 10:47","Medio (4 - 8 mts)",105,"Grande",-68.842834657,-32.8727096797,4,"Cuarta Oeste",1173332.70145,0
40370,"Pltano","11/04/2011 09:48","Alto (> 8 mts)",176,"Grande",-68.844204933,-32.8828448305,1,"Parque Central",1655357.93265,0
30982,"Morera","11/02/2011 09:47","Muy bajo (1 - 2 mts)",10,"Chico",-68.855901906,-32.8636584663,6,"Residencial Norte",2694682.37982,0
30836,"Fresno americano","14/02/2011 13:39","Medio (4 - 8 mts)",30,"Mediano",-68.8551184838,-32.8666148967,6,"Residencial Norte",2694682.37982,0
4466,"Morera","03/08/2011 08:33","Bajo (2 - 4 mts)",15,"Chico",-68.8375735196,-32.8680364892,4,"Cuarta Oeste",1173332.70145,0
2589,"Morera","07/10/2011 13:28","Medio (4 - 8 mts)",70,"Grande",-68.8309389697,-32.8807540125,3,"Parque O'Higgins",1531146.02653,0
31777,"Tilo","27/06/2011 11:16","Alto (> 8 mts)",95,"Grande",-68.8588932067,-32.890122129,5,"Residencial Sur",2423808.92355,0
47230,"Morera","16/09/2011 13:24","Alto (> 8 mts)",125,"Grande",-68.8334811829,-32.8750342272,4,"Cuarta Este Área Fundacional",1822015.85685,0
19249,"Morera","03/08/2011 12:36","Alto (> 8 mts)",160,"Grande",-68.8379296671,-32.8701542415,4,"Cuarta Oeste",1173332.70145,0
10491,"Morera","09/03/2011 12:30","Bajo (2 - 4 mts)",26,"Mediano",-68.8502866426,-32.874312864,6,"Residencial Norte",2694682.37982,0
38823,"Morera","13/12/2010 13:44","Alto (> 8 mts)",190,"Grande",-68.8497810223,-32.8715584552,6,"Residencial Norte",2694682.37982,0
38186,"Paraiso","22/12/2010 13:33","Alto (> 8 mts)",195,"Grande",-68.8457186718,-32.8702892138,6,"Residencial Norte",2694682.37982,0
58,"Morera","05/03/2012 10:56","Medio (4 - 8 mts)",110,"Grande",-68.8566897621,-32.8968080147,5,"Residencial Sur",2423808.92355,0
28586,"Morera","22/02/2011 09:37","Alto (> 8 mts)",250,"Grande",-68.8490830649,-32.8900912716,5,"Residencial Sur",2423808.92355,0
13691,"Acacia SP","18/02/2011 12:35","Alto (> 8 mts)",155,"Grande",-68.8531277448,-32.8650419865,6,"Residencial Norte",2694682.37982,0
17872,"Morera","01/08/2011 13:40","Alto (> 8 mts)",160,"Grande",-68.8370719909,-32.8665617321,4,"Cuarta Oeste",1173332.70145,0
39997,"Morera","20/04/2011 12:58","Medio (4 - 8 mts)",240,"Grande",-68.8440898272,-32.8776054633,1,"Parque Central",1655357.93265,0
7961,"Morera","23/02/2011 12:47","Muy bajo (1 - 2 mts)",30,"Mediano",-68.8429304692,-32.8885699653,3,"Parque O'Higgins",1531146.02653,0
47946,"Morera","02/09/2011 10:47","Bajo (2 - 4 mts)",29,"Mediano",-68.8263067988,-32.8678774647,4,"Cuarta Este Área Fundacional",1822015.85685,0
2131,"Fresno europeo","09/11/2011 09:08","Medio (4 - 8 mts)",125,"Grande",-68.8336873131,-32.8926746744,3,"Parque O'Higgins",1531146.02653,0
6227,"Pltano","11/04/2011 15:12","Bajo (2 - 4 mts)",6,"Chico",-68.8386030592,-32.8871221886,3,"Parque O'Higgins",1531146.02653,0
37391,"Paraiso","26/11/2010 13:02","Medio (4 - 8 mts)",70,"Grande",-68.8567886112,-32.8718919152,6,"Residencial Norte",2694682.37982,0
4485,"Morera","29/07/2011 10:56","Medio (4 - 8 mts)",33,"Mediano",-68.8389245416,-32.8677310756,4,"Cuarta Oeste",1173332.70145,0
4906,"Morera","20/07/2011 10:52","Alto (> 8 mts)",160,"Grande",-68.8434369534,-32.8655721711,4,"Cuarta Oeste",1173332.70145,0
22428,"Morera","15/06/2011 09:30","Alto (> 8 mts)",93,"Grande",-68.8596628595,-32.8990423372,5,"Residencial Sur",2423808.92355,0
29216,"Pltano","03/03/2011 09:52","Alto (> 8 mts)",250,"Grande",-68.845467509,-32.8878454805,1,"Parque Central",1655357.93265,0
34273,"Catalpa","04/03/2011 09:54","Medio (4 - 8 mts)",80,"Grande",-68.8525786823,-32.8735674219,6,"Residencial Norte",2694682.37982,0
16827,"Acer","08/08/2011 14:09","Medio (4 - 8 mts)",30,"Mediano",-68.8384149442,-32.8647418247,4,"Cuarta Oeste",1173332.70145,0
36683,"Morera","07/06/2011 09:48","Medio (4 - 8 mts)",130,"Grande",-68.8588683533,-32.8834957703,5,"Residencial Sur",2423808.92355,0
22568,"Fresno americano","16/06/2011 10:50","Alto (> 8 mts)",108,"Grande",-68.8616814752,-32.90035839,5,"Residencial Sur",2423808.92355,0
19721,"Fresno americano","12/08/2011 11:14","Alto (> 8 mts)",180,"Grande",-68.8338046932,-32.8689324932,4,"Cuarta Oeste",1173332.70145,0
22444,"Paraiso","28/06/2011 09:27","Alto (> 8 mts)",145,"Grande",-68.8616545336,-32.8981446712,5,"Residencial Sur",2423808.92355,0
16767,"Morera","11/08/2011 13:47","Medio (4 - 8 mts)",40,"Mediano",-68.8388780923,-32.8625136929,4,"Cuarta Oeste",1173332.70145,0
36650,"Morera","06/06/2011 12:56","Medio (4 - 8 mts)",130,"Grande",-68.8603942875,-32.8828771768,7,"Residencial Parque",1786336.08966,0
34111,"Pltano","30/05/2011 13:14","Alto (> 8 mts)",160,"Grande",-68.8566923954,-32.885138132,5,"Residencial Sur",2423808.92355,0
37753,"Fresno europeo","13/01/2012 18:02","Bajo (2 - 4 mts)",48,"Mediano",-68.8506286561,-32.8725220288,6,"Residencial Norte",2694682.37982,0
31847,"Pltano","30/06/2011 10:01","Alto (> 8 mts)",170,"Grande",-68.8616701126,-32.8898422743,5,"Residencial Sur",2423808.92355,0
15744,"Jacarand","22/11/2011 10:03","Medio (4 - 8 mts)",52,"Mediano",-68.8730169071,-32.879483062,7,"Residencial Parque",1786336.08966,0
42685,"Morera","23/09/2011 11:34","Medio (4 - 8 mts)",150,"Grande",-68.8299329116,-32.8777731516,4,"Cuarta Este Área Fundacional",1822015.85685,0
21299,"Morera","13/06/2011 11:34","Alto (> 8 mts)",145,"Grande",-68.852354136,-32.8978274588,5,"Residencial Sur",2423808.92355,0
27813,"Morera","03/11/2011 09:23","Alto (> 8 mts)",130,"Grande",-68.8354441542,-32.8943215853,3,"Parque O'Higgins",1531146.02653,0
34292,"Fresno europeo","04/03/2011 12:17","Medio (4 - 8 mts)",130,"Grande",-68.8521507941,-32.8744977356,6,"Residencial Norte",2694682.37982,0
27300,"Pltano","31/10/2011 09:37","Alto (> 8 mts)",178,"Grande",-68.8355034328,-32.8890217933,3,"Parque O'Higgins",1531146.02653,0
4069,"Fresno europeo","04/10/2011 09:02","Bajo (2 - 4 mts)",40,"Mediano",-68.8280858767,-32.8783819591,4,"Cuarta Este Área Fundacional",1822015.85685,0
6410,"Morera","16/05/2011 10:54","Bajo (2 - 4 mts)",8,"Chico",-68.8554042172,-32.8874261118,5,"Residencial Sur",2423808.92355,0
47686,"Morera","15/09/2011 09:28","Alto (> 8 mts)",200,"Grande",-68.8292794559,-32.8722366492,4,"Cuarta Este Área Fundacional",1822015.85685,0
42854,"Fresno europeo","04/10/2011 13:24","Alto (> 8 mts)",155,"Grande",-68.8321924491,-32.8776206352,4,"Cuarta Este Área Fundacional",1822015.85685,0
19450,"Perenne","08/08/2011 10:39","Alto (> 8 mts)",80,"Grande",-68.8396560228,-32.8709280459,4,"Cuarta Oeste",1173332.70145,0
39961,"Acer","27/04/2011 13:07","Medio (4 - 8 mts)",130,"Grande",-68.8435125897,-32.8774178215,1,"Parque Central",1655357.93265,0
34194,"Morera","04/03/2011 09:12","Medio (4 - 8 mts)",110,"Grande",-68.8529777315,-32.8734017995,6,"Residencial Norte",2694682.37982,0
43968,"Pltano","14/10/2011 11:18","Alto (> 8 mts)",200,"Grande",-68.8337300766,-32.8848632802,3,"Parque O'Higgins",1531146.02653,0
34630,"Fresno europeo","31/03/2011 11:44","Alto (> 8 mts)",180,"Grande",-68.8492416055,-32.8768820383,6,"Residencial Norte",2694682.37982,0
30909,"Olmo bola","17/02/2011 09:50","Medio (4 - 8 mts)",50,"Mediano",-68.8540091296,-32.8658145933,6,"Residencial Norte",2694682.37982,0
39934,"Morera","29/04/2011 09:19","Medio (4 - 8 mts)",160,"Grande",-68.8445867315,-32.8759435393,1,"Parque Central",1655357.93265,0
26648,"Acacia SP","02/11/2011 09:45","Medio (4 - 8 mts)",100,"Grande",-68.8329926141,-32.8911888293,3,"Parque O'Higgins",1531146.02653,0
38235,"Fresno europeo","18/01/2012 12:21","Alto (> 8 mts)",185,"Grande",-68.8465446708,-32.8730059046,6,"Residencial Norte",2694682.37982,0
